time,x,y,theta
1732883403.723786,56.528244,4.312220,0.047565
1732883403.823678,56.554737,4.309661,0.053297
1732883403.923781,56.605858,4.307341,0.045862
1732883404.023784,56.662163,4.324731,0.048877
1732883404.123837,56.711800,4.339418,0.044875
1732883404.223951,56.768547,4.367967,0.050524
1732883404.323905,56.819801,4.312707,0.057288
1732883404.423966,56.884747,4.326872,0.052433
1732883404.523948,56.951862,4.374300,0.050980
1732883404.624055,56.993431,4.347726,0.050132
1732883404.724095,57.040646,4.365466,0.053713
1732883404.824065,57.083241,4.327989,0.057602
1732883404.924165,57.241207,4.382102,0.048553
1732883405.024039,57.228725,4.331587,0.052977
1732883405.124057,57.333828,4.358216,0.046091
1732883405.223954,57.343136,4.376644,0.055243
1732883405.323779,57.463394,4.385683,0.060421
1732883405.423952,57.506405,4.392617,0.056014
1732883405.523978,57.653069,4.402217,0.060464
1732883405.624029,57.710419,4.369464,0.063145
1732883405.724171,57.823341,4.396231,0.054615
1732883405.824241,57.970127,4.454863,0.046247
1732883405.924203,58.070095,4.435957,0.050521
